edit_authors,edit_venue,edit_year,jaro_winkler_authors,jaccard_authors,jaccard_venue,jaccard_year,diff_year,answer,Blocking_key
0.02702702702702703,0.8088235294117647,0.2,0.9916666666666667,0.9722222222222222,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.8088235294117647,0.2,0.9916666666666667,0.9722222222222222,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.8235294117647058,0.0,0.9916666666666667,0.9722222222222222,0.2714285714285714,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.43243243243243246,0.9852941176470589,0.5555555555555556,0.938888888888889,1.0,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.8088235294117647,0.2,1,1,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.8088235294117647,0.2,1,1,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.8088235294117647,0.2,0.9916666666666667,0.9722222222222222,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.8088235294117647,0.2,0.9916666666666667,0.9722222222222222,0.22388059701492538,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.4594594594594595,0.9565217391304348,0.5555555555555556,0.8973809523809525,0.9722222222222222,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.6956521739130435,0.2,0.9916666666666667,0.9722222222222222,0.32142857142857145,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.6956521739130435,0.2,0.9916666666666667,0.9722222222222222,0.32142857142857145,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.6956521739130435,0.2,1,1,0.32142857142857145,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.6956521739130435,0.2,1,1,0.32142857142857145,0.6,0.99899849774662,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.43243243243243246,0.9375,0.5555555555555556,0.938888888888889,1.0,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.43243243243243246,0.9375,0.5555555555555556,0.938888888888889,1.0,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.4594594594594595,0.9375,0.5555555555555556,0.8973809523809525,0.9722222222222222,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.4594594594594595,0.9375,0.5555555555555556,0.8973809523809525,0.9722222222222222,0,0.3333333333333333,0.0,0,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.0,0.0,1,1,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.0,0.0,0.9916666666666667,0.9722222222222222,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.0,0.0,0.9916666666666667,0.9722222222222222,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.0,0.0,0.9916666666666667,0.9722222222222222,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.02702702702702703,0.0,0.0,0.9916666666666667,0.9722222222222222,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.0,0.0,1,1,1,1,1.0,1,ACOMPARISONOFNEWANDOLDALGORITHMSFORAMIXTUREESTIMATIONPROBLEM
0.0,0.0,0.0,1,1,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.2777777777777778,0.375,0.9607843137254902,1.0,0.7466666666666667,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.16666666666666666,0.08333333333333333,0.375,0.8052287581699346,0.8823529411764706,0.9154929577464789,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.2777777777777778,0.375,0.8137254901960785,0.9411764705882353,0.7183098591549296,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.5833333333333334,0.375,0.9607843137254902,1.0,0.4084507042253521,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.0,0.9607843137254902,1.0,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.6666666666666666,0.375,0.592156862745098,1.0,0.3888888888888889,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.2222222222222222,0.0,0.7628235294117647,0.68,0.7746478873239436,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.2222222222222222,0.0,0.7628235294117647,0.68,0.7746478873239436,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.8472222222222222,0.0,1,1,0.14084507042253522,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.04,0.8,0.9607843137254902,1.0,0.9594594594594594,0,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.8472222222222222,0.0,0.7628235294117647,0.68,0.14084507042253522,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.75,0.16666666666666666,0.9607843137254902,1.0,0.4266666666666667,0.8,-1.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.9027777777777778,0.375,0.592156862745098,1.0,0.09859154929577464,0.5714285714285714,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.42857142857142855,0.9607843137254902,1.0,0,0.42857142857142855,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.42857142857142855,0.9607843137254902,1.0,0,0.42857142857142855,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.9607843137254902,1.0,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.8055555555555556,0.8,0.9607843137254902,1.0,0.2602739726027397,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.8055555555555556,0.5,0.592156862745098,1.0,0.2602739726027397,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.8055555555555556,0.5555555555555556,0.592156862745098,1.0,0.2602739726027397,0.3333333333333333,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.9607843137254902,1.0,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.7777777777777778,0.5,0.9607843137254902,1.0,0.4,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.8137254901960785,0.9411764705882353,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.7777777777777778,0.5,0.592156862745098,1.0,0.4,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.7777777777777778,0.2,1,1,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.0,0.7628235294117647,0.68,0.4,1,1.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.7777777777777778,0.8,1,1,0.40540540540540543,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.8,0.7628235294117647,0.68,0.4,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.7777777777777778,0.2,0.9382352941176471,0.9411764705882353,0.39473684210526316,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.7777777777777778,0.2,1,1,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7361111111111112,0.2,0.7628235294117647,0.68,0.47368421052631576,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.2777777777777778,0.375,0.9607843137254902,1.0,0.7466666666666667,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.375,0.9607843137254902,1.0,1,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.16666666666666666,0.08333333333333333,0.375,0.8052287581699346,0.8823529411764706,0.9154929577464789,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.2777777777777778,0.375,0.8137254901960785,0.9411764705882353,0.7183098591549296,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.5833333333333334,0.375,0.9607843137254902,1.0,0.4084507042253521,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.0,0.0,0.9607843137254902,1.0,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.6666666666666666,0.375,0.592156862745098,1.0,0.3888888888888889,0.5714285714285714,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.0,0.0,0.7628235294117647,0.68,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.2222222222222222,0.0,0.7628235294117647,0.68,0.7746478873239436,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.2222222222222222,0.0,0.7628235294117647,0.68,0.7746478873239436,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.8472222222222222,0.0,1,1,0.14084507042253522,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.04,0.8,0.9607843137254902,1.0,0.9594594594594594,0,0.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.6944444444444444,0.0,0.7628235294117647,0.68,0.7464788732394366,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.05555555555555555,0.0,0.0,0.9382352941176471,0.9411764705882353,1,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.8472222222222222,0.0,0.7628235294117647,0.68,0.14084507042253522,1,1.0,1,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.75,0.16666666666666666,0.9607843137254902,1.0,0.4266666666666667,0.8,-1.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.9027777777777778,0.375,0.592156862745098,1.0,0.09859154929577464,0.5714285714285714,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.42857142857142855,0.9607843137254902,1.0,0,0.42857142857142855,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.42857142857142855,0.9607843137254902,1.0,0,0.42857142857142855,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.9607843137254902,1.0,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.8055555555555556,0.8,0.9607843137254902,1.0,0.2602739726027397,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.8055555555555556,0.5,0.592156862745098,1.0,0.2602739726027397,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.8055555555555556,0.5555555555555556,0.592156862745098,1.0,0.2602739726027397,0.3333333333333333,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.9607843137254902,1.0,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.7777777777777778,0.5,0.9607843137254902,1.0,0.4,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.1111111111111111,0.9861111111111112,0.8,0.8137254901960785,0.9411764705882353,0,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.7777777777777778,0.7777777777777778,0.5,0.592156862745098,1.0,0.4,0.375,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.2,0.7628235294117647,0.68,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.7777777777777778,0.2,1,1,0.4,0.6,0.99899849774662,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.3076923076923077,0.7777777777777778,0.0,0.7628235294117647,0.68,0.4,1,1.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
0.0,0.7777777777777778,0.8,1,1,0.40540540540540543,0,0.0,0,ADECISIONTHEORETICGENERALIZATIONOFONLINELEARNINGANDANAPPLICATIONTOBOOSTING
