edit_authors,edit_venue,edit_year,jaro_winkler_authors,jaccard_authors,jaccard_venue,jaccard_year,diff_year,answer,Blocking_key
0.0,0.5454545454545454,0.8571428571428571,1.0,1.0,0.4,0,0.0,1,AGGREGATEQUERYPROCESSINGINDATAWAREHOUSINGENVIRONMENTS
0.6,0.9714285714285714,0.0,0.7644444444444445,0.4166666666666667,0,1,0.0,1,AGGREGATEQUERYPROCESSINGINDATAWAREHOUSINGENVIRONMENTS
0.16,0.6857142857142857,0.0,0.8311111111111111,0.7142857142857143,0.29411764705882354,1,0.0,1,AGGREGATEQUERYPROCESSINGINDATAWAREHOUSINGENVIRONMENTS
0.64,0.9090909090909091,0.0,0.7644444444444445,0.4166666666666667,0,1,0.0,1,AGGREGATEQUERYPROCESSINGINDATAWAREHOUSINGENVIRONMENTS
0.39473684210526316,0.8837209302325582,0.8571428571428571,0.7694233403910824,0.7,0.09523809523809523,0,0.0,1,AGORALIVINGWITHXMLANDRELATIONAL
0.7368421052631579,0.8,0.8571428571428571,0.7729729729729728,0.24324324324324326,0,0,0.0,1,AGORALIVINGWITHXMLANDRELATIONAL
0.6875,0.9767441860465116,0.0,0.8580645161290322,0.2903225806451613,0,1,0.0,1,AGORALIVINGWITHXMLANDRELATIONAL
0.8285714285714286,0.9074074074074074,0.8571428571428571,0.4640522875816993,0.17647058823529413,0.07547169811320754,0,0.0,1,ALOWCOSTSTORAGESERVERFORMOVIEONDEMANDDATABASES
0.8055555555555556,0.8913043478260869,0.0,0.46349206349206346,0.17142857142857143,0.08888888888888889,1,0.0,1,ALOWCOSTSTORAGESERVERFORMOVIEONDEMANDDATABASES
0.027777777777777776,0.46296296296296297,0.8571428571428571,0.9707563025210084,0.9714285714285714,0.6896551724137931,0,0.0,1,ALOWCOSTSTORAGESERVERFORMOVIEONDEMANDDATABASES
0.2857142857142857,0.9696969696969697,0.14285714285714285,0.7571428571428571,0.7,0,0.7142857142857143,0.9994984954864594,1,AMALGAMATINGKNOWLEDGEBASES
0.25,0.74,0.8571428571428571,0.7694235588972432,0.7368421052631579,0.5,0,0.0,1,AMALGAMATINGKNOWLEDGEBASES
0.09523809523809523,0.98,0.8571428571428571,0.9361403508771929,0.8571428571428571,0,0,0.0,1,AMALGAMATINGKNOWLEDGEBASES
0.03571428571428571,0.6818181818181818,0.0,0.9621082621082622,0.9285714285714286,0.2857142857142857,1,1.0,1,AMULTIMEDIAPRESENTATIONALGEBRA
0.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0,0,0.0,1,AMULTIMEDIAPRESENTATIONALGEBRA
0.03571428571428571,0.9545454545454546,0.8571428571428571,0.9621082621082622,0.9285714285714286,0,0,0.0,1,AMULTIMEDIAPRESENTATIONALGEBRA
0.5714285714285714,0.9814814814814815,0.8571428571428571,0.6246212121212121,0.44,0,0,0.0,1,ANALYSISOFNDIMENSIONALQUADTREESUSINGTHEHAUSDORFFFRACTALDIMENSION
0.0,0.7037037037037037,0.8571428571428571,1.0,1.0,0.4603174603174603,0,0.0,1,ANALYSISOFNDIMENSIONALQUADTREESUSINGTHEHAUSDORFFFRACTALDIMENSION
0.5714285714285714,0.975,0.0,0.6246212121212121,0.44,0,1,0.0,1,ANALYSISOFNDIMENSIONALQUADTREESUSINGTHEHAUSDORFFFRACTALDIMENSION
0.0,0.5757575757575758,0.8571428571428571,1.0,1.0,0.45454545454545453,0,0.0,1,ANARRAYBASEDALGORITHMFORSIMULTANEOUSMULTIDIMENSIONALAGGREGATES
0.25925925925925924,0.9411764705882353,0.0,0.9177257525083611,0.7931034482758621,0,1,1.0,1,ANARRAYBASEDALGORITHMFORSIMULTANEOUSMULTIDIMENSIONALAGGREGATES
0.25925925925925924,0.9696969696969697,0.8571428571428571,0.9177257525083611,0.7931034482758621,0,0,0.0,1,ANARRAYBASEDALGORITHMFORSIMULTANEOUSMULTIDIMENSIONALAGGREGATES
0.2413793103448276,0.9811320754716981,0.8571428571428571,0.8317460317460317,0.75,0,0,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.4090909090909091,0.9811320754716981,0.0,0.8642857142857142,0.5714285714285714,0,1,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.8181818181818182,0.7222222222222222,0.0,0.557142857142857,0.2857142857142857,0.5671641791044776,1,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.5517241379310345,0.0,0.8571428571428571,0.5968253968253968,0.42857142857142855,1,0,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.7931034482758621,0.9814814814814815,0.8571428571428571,0.6039682539682539,0.21428571428571427,0,0,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.7692307692307693,0.9814814814814815,0.0,0.5,0.38461538461538464,0,1,0.0,1,ANEFFICIENTALGORITHMFORMININGASSOCIATIONRULESINLARGEDATABASES
0.7058823529411765,0.8,0.8571428571428571,0.75,0.25,0,0,0.0,1,ANEWSQLLIKEOPERATORFORMININGASSOCIATIONRULES
0.0,0.975609756097561,0.0,1.0,1.0,0,1,0.0,1,ANEWSQLLIKEOPERATORFORMININGASSOCIATIONRULES
0.7058823529411765,0.9024390243902439,0.8571428571428571,0.75,0.25,0.07317073170731707,0,0.0,1,ANEWSQLLIKEOPERATORFORMININGASSOCIATIONRULES
0.6923076923076923,0.9743589743589743,0.8571428571428571,0.5925925925925926,0.23529411764705882,0,0,0.0,1,ANINTRODUCTIONTOSPATIALDATABASESYSTEMS
0.2,0.8181818181818182,0.8571428571428571,0.9555555555555556,0.7777777777777778,0.4375,0,0.0,1,ANINTRODUCTIONTOSPATIALDATABASESYSTEMS
0.7692307692307693,0.9818181818181818,0.0,0.5595238095238095,0.1875,0,1,1.0,1,ANINTRODUCTIONTOSPATIALDATABASESYSTEMS
0.058823529411764705,0.9375,0.8571428571428571,0.9741666666666667,0.9375,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.9375,0.8571428571428571,1.0,1.0,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.0,0.0,1.0,1.0,1,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.1875,0.8571428571428571,1.0,1.0,0.8,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.4117647058823529,0.375,0.0,0.7974074074074073,0.5294117647058824,0.6666666666666666,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.0,0.0,1.0,1.0,1,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.7647058823529411,0.75,0.0,0.5869708994708994,0.42857142857142855,0.2,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.058823529411764705,0.0,0.0,0.9741666666666667,0.9375,1,1,1.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.058823529411764705,0.9375,0.8571428571428571,0.9741666666666667,0.9375,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.058823529411764705,0.9230769230769231,0.0,0.9741666666666667,0.9375,0,1,1.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.375,0.9375,0.8571428571428571,0.8074074074074074,0.5625,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.058823529411764705,0.9375,0.8571428571428571,0.9741666666666667,0.9375,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.75,0.75,0.8571428571428571,0.5765873015873016,0.45,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.9375,0.8571428571428571,1.0,1.0,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.9230769230769231,0.0,1.0,1.0,0,1,1.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.4117647058823529,0.9375,0.8571428571428571,0.7974074074074073,0.5294117647058824,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.9375,0.8571428571428571,1.0,1.0,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.7647058823529411,0.75,0.8571428571428571,0.5869708994708994,0.42857142857142855,0,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.1875,0.8571428571428571,1.0,1.0,0.8,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.4117647058823529,0.375,0.0,0.7974074074074073,0.5294117647058824,0.6666666666666666,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.0,0.0,1.0,1.0,1,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.7647058823529411,0.75,0.0,0.5869708994708994,0.42857142857142855,0.2,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.4117647058823529,0.1875,0.8571428571428571,0.7974074074074073,0.5294117647058824,0.8,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.0,0.1875,0.8571428571428571,1.0,1.0,0.8,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.7647058823529411,0.8461538461538461,0.8571428571428571,0.5869708994708994,0.42857142857142855,0.15384615384615385,0,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.4117647058823529,0.375,0.0,0.7974074074074073,0.5294117647058824,0.6666666666666666,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.8,0.875,0.0,0.48571428571428577,0.2631578947368421,0.125,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.7647058823529411,0.75,0.0,0.5869708994708994,0.42857142857142855,0.2,1,0.0,1,ANOVERVIEWOFDATAWAREHOUSINGANDOLAPTECHNOLOGY
0.8571428571428571,0.9743589743589743,0.0,0.5555555555555555,0.3333333333333333,0,1,0.0,1,ANSWERINGQUERIESUSINGVIEWSASURVEY
0.4444444444444444,0.36363636363636365,0.8571428571428571,0.6388888888888888,0.4,0.6727272727272727,0,0.0,1,ANSWERINGQUERIESUSINGVIEWSASURVEY
0.2222222222222222,0.9818181818181818,0.8571428571428571,0.9333333333333333,0.75,0,0,0.0,1,ANSWERINGQUERIESUSINGVIEWSASURVEY
0.09375,0.8571428571428571,0.8571428571428571,0.8638248847926268,0.9032258064516129,0.11764705882352941,0,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.2857142857142857,0,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.09375,0.8,0.0,0.8638248847926268,0.9032258064516129,0.2972972972972973,1,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.09375,0.8,0.0,0.8638248847926268,0.9032258064516129,0.17647058823529413,1,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.0,0.7333333333333333,0.0,1.0,1.0,0.25,1,0.0,1,ANSWERINGQUERIESWITHAGGREGATIONUSINGVIEWS
0.1111111111111111,0.95,0.0,0.9247058823529412,0.8823529411764706,0,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.3333333333333333,0.9,0.0,0.8540106951871658,0.6470588235294118,0,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.1111111111111111,0.9375,0.0,0.9247058823529412,0.8823529411764706,0,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.5,0.6,0.0,0.7587878787878789,0.5294117647058824,0.3333333333333333,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.0,0.45,0.0,1.0,1.0,0.5454545454545454,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.5,0.375,0.0,0.7587878787878789,0.5294117647058824,0.6,1,0.0,1,APEXANADAPTIVEPATHINDEXFORXMLDATA
0.2,0.9137931034482759,0.8571428571428571,0.8371929824561403,0.7894736842105263,0.07017543859649122,0,0.0,1,APPROXIMATEFREQUENCYCOUNTSOVERDATASTREAMS
0.75,0.9375,0.8571428571428571,0.4848765432098765,0.3548387096774194,0.04081632653061224,0,0.0,0,APPROXIMATEFREQUENCYCOUNTSOVERDATASTREAMS
0.75,0.7586206896551724,0.0,0.580896686159844,0.35294117647058826,0.6,1,0.0,0,APPROXIMATEFREQUENCYCOUNTSOVERDATASTREAMS
0.06896551724137931,0.391304347826087,0.0,0.8747252747252747,0.9285714285714286,0.5909090909090909,1,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.1724137931034483,0.0,0.0,0.796565934065934,0.8,1,1,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.0,0.8695652173913043,0.8571428571428571,1.0,1.0,0.5833333333333334,0,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.14814814814814814,0.391304347826087,0.0,0.9111888111888111,0.7333333333333333,0.5909090909090909,1,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.06896551724137931,0.8235294117647058,0.8571428571428571,0.8747252747252747,0.9285714285714286,0.5263157894736842,0,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.1724137931034483,0.8695652173913043,0.8571428571428571,0.796565934065934,0.8,0.5833333333333334,0,0.0,1,APPROXIMATEMEDIANSANDOTHERQUANTILESINONEPASSANDWITHLIMITEDMEMORY
0.0,0.7818181818181819,0.8571428571428571,1.0,1.0,0.2037037037037037,0,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.0,0.2,0.0,1.0,1.0,0.7857142857142857,1,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.2916666666666667,0.8181818181818182,0.0,0.9391304347826087,0.6956521739130435,0.3333333333333333,1,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.0,0.7272727272727273,0.8571428571428571,1.0,1.0,0.25925925925925924,0,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.2916666666666667,0.8,0.8571428571428571,0.9391304347826087,0.6956521739130435,0.25,0,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.2916666666666667,0.8181818181818182,0.0,0.9391304347826087,0.6956521739130435,0.4,1,0.0,1,ASURVEYOFAPPROACHESTOAUTOMATICSCHEMAMATCHING
0.7586206896551724,0.8,0.0,0.5158730158730159,0.25,0,1,0.0,1,ATOPDOWNAPPROACHFORTWOLEVELSERIALIZABILITY
0.7857142857142857,0.9814814814814815,0.8571428571428571,0.5189594356261024,0.25806451612903225,0,0,0.0,1,ATOPDOWNAPPROACHFORTWOLEVELSERIALIZABILITY
0.5172413793103449,0.9444444444444444,0.8571428571428571,0.9016754850088183,0.9642857142857143,0.05555555555555555,0,0.0,1,ATOPDOWNAPPROACHFORTWOLEVELSERIALIZABILITY
0.6857142857142857,0.0,0.0,0.6256019951840385,0.5675675675675675,1,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.08571428571428572,0.9230769230769231,0.0,0.976114081996435,0.9428571428571428,0,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.6,0.0,0.0,0.7968627450980392,0.5882352941176471,1,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.7142857142857143,0.9230769230769231,0.0,0.6116557734204793,0.5263157894736842,0,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.6,0.0,0.0,0.6805555555555555,0.5172413793103449,1,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.6,0.9230769230769231,0.0,0.7968627450980392,0.5882352941176471,0,1,0.0,1,AUTOMATICSUBSPACECLUSTERINGOFHIGHDIMENSIONALDATAFORDATAMININGAPPLICATIONS
0.55,0.75,0.8571428571428571,0.8842105263157894,0.42105263157894735,0,0,0.0,1,BALANCINGHISTOGRAMOPTIMALITYANDPRACTICALITYFORQUERYRESULTSIZEESTIMATION
0.55,0.9411764705882353,0.0,0.8842105263157894,0.42105263157894735,0,1,1.0,1,BALANCINGHISTOGRAMOPTIMALITYANDPRACTICALITYFORQUERYRESULTSIZEESTIMATION
0.0,0.8823529411764706,0.8571428571428571,1.0,1.0,0.11764705882352941,0,0.0,1,BALANCINGHISTOGRAMOPTIMALITYANDPRACTICALITYFORQUERYRESULTSIZEESTIMATION
0.6,0.6909090909090909,0.8571428571428571,0.8009661835748793,0.7407407407407407,0.2962962962962963,0,0.0,1,BALANCINGPUSHANDPULLFORDATABROADCAST
0.6,0.3559322033898305,0.0,0.8009661835748793,0.7407407407407407,0.8064516129032258,1,0.0,1,BALANCINGPUSHANDPULLFORDATABROADCAST
0.0,0.711864406779661,0.8571428571428571,1.0,1.0,0.27586206896551724,0,0.0,1,BALANCINGPUSHANDPULLFORDATABROADCAST
0.0,0.9824561403508771,0.0,1.0,1.0,0,1,1.0,1,BENCHMARKINGSPATIALJOINOPERATIONSWITHSPATIALOUTPUT
0.0,0.5614035087719298,0.8571428571428571,1.0,1.0,0.5,0,0.0,1,BENCHMARKINGSPATIALJOINOPERATIONSWITHSPATIALOUTPUT
0.0,0.9655172413793104,0.8571428571428571,1.0,1.0,0,0,0.0,1,BENCHMARKINGSPATIALJOINOPERATIONSWITHSPATIALOUTPUT
0.6923076923076923,0.6842105263157895,0.0,0.5118181818181818,0.40625,0.30357142857142855,1,0.0,1,BEYONDMARKETBASKETSGENERALIZINGASSOCIATIONRULESTOCORRELATIONS
0.6190476190476191,0.9824561403508771,0.8571428571428571,0.4985294117647059,0.37037037037037035,0,0,0.0,1,BEYONDMARKETBASKETSGENERALIZINGASSOCIATIONRULESTOCORRELATIONS
0.3076923076923077,0.9444444444444444,0.8571428571428571,0.9124705882352941,0.68,0,0,0.0,1,BEYONDMARKETBASKETSGENERALIZINGASSOCIATIONRULESTOCORRELATIONS
0.07692307692307693,0.6595744680851063,0.8571428571428571,0.9906666666666667,1.0,0.34782608695652173,0,0.0,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.7692307692307693,0.9787234042553191,0.8571428571428571,0.54,0.4,0,0,0.0,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.07692307692307693,0.19607843137254902,0.0,0.9906666666666667,1.0,0.7777777777777778,1,0.0,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.7692307692307693,0.9411764705882353,0.14285714285714285,0.54,0.4,0,0.7142857142857143,0.998998998998999,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.0,0.7058823529411765,0.8571428571428571,1.0,1.0,0.32,0,0.0,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.7692307692307693,0.9803921568627451,0.8571428571428571,0.54,0.4,0,0,0.0,1,BIRCHANEFFICIENTDATACLUSTERINGMETHODFORVERYLARGEDATABASES
0.8571428571428571,0.46153846153846156,0.14285714285714285,0.40659340659340665,0.1111111111111111,0.5,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.8,0.46153846153846156,0.14285714285714285,0.335978835978836,0.14285714285714285,0.5,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.75,0.46153846153846156,0.0,0.48917748917748916,0.125,0.5,1,1.0,1,BOOKREVIEWCOLUMN
0.6666666666666666,0.46153846153846156,0.0,0.5670995670995671,0.2,0.5,1,1.0,1,BOOKREVIEWCOLUMN
0.7894736842105263,0.46153846153846156,0.0,0.42063492063492064,0.13636363636363635,0.5,1,1.0,1,BOOKREVIEWCOLUMN
0.8333333333333334,0.46153846153846156,0.0,0.32251082251082247,0.125,0.5,1,1.0,1,BOOKREVIEWCOLUMN
0.8571428571428571,0.0,0.0,0.5007122507122507,0.29411764705882354,1,1,1.0,1,BOOKREVIEWCOLUMN
0.8571428571428571,0.0,0.14285714285714285,0.4452214452214452,0.2,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.7857142857142857,0.0,0.14285714285714285,0.47377622377622375,0.2,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.6842105263157895,0.0,0.14285714285714285,0.6032763532763533,0.4090909090909091,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.8571428571428571,0.0,0.14285714285714285,0.582084582084582,0.5,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.75,0.0,0.14285714285714285,0.468013468013468,0.1111111111111111,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.6666666666666666,0.0,0.14285714285714285,0.5353535353535354,0.25,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.7894736842105263,0.0,0.14285714285714285,0.6111111111111112,0.22727272727272727,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.75,0.0,0.14285714285714285,0.5193602693602694,0.25,1,0.7142857142857143,0.9995007488766849,1,BOOKREVIEWCOLUMN
0.8333333333333334,0.0,0.0,0.5151515151515151,0.15789473684210525,1,1,1.0,1,BOOKREVIEWCOLUMN
0.8421052631578947,0.0,0.0,0.43097643097643096,0.07407407407407407,1,1,1.0,1,BOOKREVIEWCOLUMN
0.9166666666666666,0.0,0.0,0.404040404040404,0.2222222222222222,1,1,1.0,1,BOOKREVIEWCOLUMN
0.7894736842105263,0.0,0.0,0.47979797979797983,0.16,1,1,1.0,1,BOOKREVIEWCOLUMN
